usage_id,booking_id,service_id,quantity,total_price
6007,2635,7,2,172
6008,838,8,5,480
6009,830,8,4,384
6010,3535,3,5,650
6011,4121,6,3,81
6012,1612,2,3,246
6013,4600,2,3,246
6014,3349,4,1,23
6015,24,9,5,530
6016,1268,5,5,620
6017,4340,9,1,106
6018,1655,8,2,192
6019,4584,9,3,318
6020,747,2,1,82
6021,1535,5,2,248
6022,3434,2,5,410
6023,2557,4,3,69
6024,2182,8,5,480
6025,483,9,2,212
6026,2421,3,4,520
6027,2595,4,5,115
6028,1312,9,1,106
6029,4125,9,3,318
6030,1745,4,3,69
6031,2958,9,2,212
6032,2243,1,4,448
6033,4553,9,3,318
6034,2750,8,3,288
6035,4257,2,5,410
6036,2090,9,2,212
6037,3338,4,4,92
6038,210,3,3,390
6039,147,1,1,112
6040,859,6,5,135
6041,2978,7,5,430
6042,3651,7,4,344
6043,2934,2,1,82
6044,3167,8,3,288
6045,965,5,4,496
6046,2723,3,5,650
6047,1613,1,5,560
6048,650,6,2,54
6049,1206,8,1,96
6050,741,9,5,530
6051,2097,8,4,384
6052,3061,3,3,390
6053,4399,6,1,27
6054,3475,7,3,258
6055,4816,7,3,258
6056,1205,1,5,560
6057,4659,1,3,336
6058,1238,5,5,620
6059,2342,4,3,69
6060,2512,5,4,496
6061,2969,4,2,46
6062,4333,7,4,344
6063,529,7,5,430
6064,3911,5,3,372
6065,3815,7,1,86
6066,1410,5,3,372
6067,1306,8,5,480
6068,4435,9,5,530
6069,1891,4,3,69
6070,3123,9,1,106
6071,457,3,4,520
6072,4026,9,1,106
6073,3358,4,1,23
6074,1178,9,2,212
6075,3498,5,5,620
6076,3427,4,3,69
6077,1879,2,3,246
6078,1017,6,4,108
6079,3806,8,2,192
6080,2923,9,5,530
6081,1622,2,5,410
6082,4615,3,3,390
6083,1526,9,1,106
6084,4416,5,2,248
6085,1578,3,1,130
6086,2869,4,4,92
6087,3156,5,5,620
6088,2015,7,5,430
6089,3074,8,3,288
6090,3288,4,3,69
6091,774,3,1,130
6092,4468,2,1,82
6093,3134,5,5,620
6094,1007,3,1,130
6095,1909,2,1,82
6096,2344,9,5,530
6097,612,8,1,96
6098,1095,3,4,520
6099,3146,7,3,258
6100,4252,4,2,46
6101,3860,4,4,92
6102,2388,1,3,336
6103,245,8,4,384
6104,943,6,2,54
6105,259,5,4,496
6106,2837,9,3,318
6107,2837,6,2,54
6108,4565,9,3,318
6109,1521,6,5,135
6110,2527,3,1,130
6111,4944,9,1,106
6112,3755,5,4,496
6113,3999,4,3,69
6114,1675,1,2,224
6115,483,7,3,258
6116,919,6,3,81
6117,2016,5,3,372
6118,4576,4,5,115
6119,3946,6,3,81
6120,3466,1,1,112
6121,2828,5,3,372
6122,943,1,1,112
6123,1885,5,1,124
6124,1154,6,1,27
6125,461,7,1,86
6126,3831,8,4,384
6127,3991,5,2,248
6128,515,4,4,92
6129,1996,8,4,384
6130,2563,9,3,318
6131,1671,6,2,54
6132,4723,8,2,192
6133,2609,2,4,328
6134,789,5,4,496
6135,509,9,4,424
6136,3519,1,1,112
6137,2505,4,5,115
6138,4229,8,5,480
6139,4834,3,5,650
6140,3790,8,1,96
6141,926,6,4,108
6142,2018,6,3,81
6143,1783,8,3,288
6144,4053,8,2,192
6145,2597,3,2,260
6146,3124,7,4,344
6147,4977,7,2,172
6148,4649,5,4,496
6149,3542,9,3,318
6150,463,8,4,384
6151,4590,7,4,344
6152,3371,1,5,560
6153,1095,5,1,124
6154,3129,7,1,86
6155,2004,1,5,560
6156,1351,2,1,82
6157,3046,8,1,96
6158,4330,1,1,112
6159,441,2,1,82
6160,4338,9,1,106
6161,2252,4,5,115
6162,2045,1,4,448
6163,3924,4,2,46
6164,3799,8,2,192
6165,128,8,4,384
6166,807,5,5,620
6167,2159,3,5,650
6168,4860,1,1,112
6169,314,6,4,108
6170,1848,7,1,86
6171,4552,8,4,384
6172,523,8,3,288
6173,1214,2,4,328
6174,1721,7,1,86
6175,3833,1,4,448
6176,2446,4,4,92
6177,1354,7,5,430
6178,3917,5,2,248
6179,2140,1,1,112
6180,4611,2,3,246
6181,2483,3,3,390
6182,600,1,3,336
6183,4749,2,5,410
6184,1644,5,2,248
6185,3515,4,4,92
6186,1607,1,3,336
6187,3620,1,3,336
6188,2014,5,4,496
6189,3772,3,4,520
6190,2584,9,3,318
6191,4937,5,1,124
6192,4611,5,3,372
6193,196,3,2,260
6194,3200,3,2,260
6195,1011,3,1,130
6196,55,1,2,224
6197,845,9,2,212
6198,4599,2,2,164
6199,2915,9,3,318
6200,2136,6,1,27
6201,3784,9,1,106
6202,3298,2,4,328
6203,3505,5,4,496
6204,663,6,3,81
6205,648,5,3,372
6206,1964,9,4,424
6207,371,7,1,86
6208,209,7,4,344
6209,220,5,1,124
6210,3924,2,1,82
6211,1810,9,3,318
6212,2482,7,3,258
6213,4676,8,1,96
6214,2328,8,4,384
6215,3519,4,4,92
6216,2867,2,5,410
6217,4753,5,3,372
6218,2862,3,4,520
6219,738,1,2,224
6220,1516,9,3,318
6221,3167,4,1,23
6222,2174,5,4,496
6223,43,6,4,108
6224,65,5,1,124
6225,1332,5,3,372
6226,1929,9,4,424
6227,1439,4,3,69
6228,3744,4,2,46
6229,2323,3,3,390
6230,1735,8,3,288
6231,4892,6,2,54
6232,502,3,1,130
6233,599,1,4,448
6234,1188,5,4,496
6235,3685,6,3,81
6236,1683,4,5,115
6237,927,3,4,520
6238,3653,3,3,390
6239,4008,8,3,288
6240,1132,5,1,124
6241,1457,6,3,81
6242,975,9,1,106
6243,1476,5,3,372
6244,3850,9,2,212
6245,1183,7,5,430
6246,2633,6,2,54
6247,553,8,5,480
6248,543,7,4,344
6249,1840,1,2,224
6250,2941,3,1,130
6251,2634,5,1,124
6252,2662,7,2,172
6253,4456,3,5,650
6254,1855,7,1,86
6255,4295,6,1,27
6256,3510,8,4,384
6257,4837,6,4,108
6258,756,9,1,106
6259,899,8,3,288
6260,3211,3,5,650
6261,4430,6,2,54
6262,4120,8,1,96
6263,3985,5,4,496
6264,3462,2,1,82
6265,1227,8,3,288
6266,4569,5,1,124
6267,3173,8,2,192
6268,2853,5,4,496
6269,3714,2,1,82
6270,463,4,1,23
6271,3673,7,4,344
6272,2726,7,4,344
6273,2506,2,1,82
6274,2894,7,2,172
6275,1669,9,4,424
6276,1669,7,1,86
6277,3585,8,5,480
6278,2547,4,2,46
6279,2505,5,1,124
6280,4399,5,1,124
6281,2447,4,5,115
6282,1581,9,2,212
6283,4325,6,1,27
6284,2698,9,1,106
6285,2043,2,4,328
6286,364,3,4,520
6287,2763,5,2,248
6288,1316,3,5,650
6289,273,2,1,82
6290,4251,4,2,46
6291,1604,1,1,112
6292,1151,4,3,69
6293,4401,1,5,560
6294,242,4,2,46
6295,2260,9,4,424
6296,4244,2,5,410
6297,3659,2,4,328
6298,4580,6,4,108
6299,1260,8,2,192
6300,3016,9,5,530
6301,1999,1,1,112
6302,1109,3,5,650
6303,1170,8,4,384
6304,957,1,4,448
6305,1098,6,5,135
6306,3768,1,1,112
6307,4804,8,5,480
6308,988,8,3,288
6309,4576,6,5,135
6310,1593,7,2,172
6311,3211,2,4,328
6312,283,8,5,480
6313,1940,1,1,112
6314,3508,5,5,620
6315,3473,5,4,496
6316,1334,6,2,54
6317,543,7,1,86
6318,3755,1,4,448
6319,4284,8,2,192
6320,3282,2,5,410
6321,321,4,5,115
6322,3303,9,3,318
6323,3374,7,4,344
6324,2835,3,4,520
6325,2326,5,2,248
6326,2693,5,2,248
6327,729,1,3,336
6328,4166,8,4,384
6329,2273,1,5,560
6330,2766,1,1,112
6331,562,1,5,560
6332,3813,2,1,82
6333,1401,3,3,390
6334,1074,5,5,620
6335,2058,3,4,520
6336,4439,5,1,124
6337,3577,6,3,81
6338,2984,8,4,384
6339,3683,1,1,112
6340,216,6,3,81
6341,3096,4,4,92
6342,889,5,2,248
6343,1749,3,5,650
6344,1996,5,2,248
6345,2624,6,4,108
6346,3720,7,3,258
6347,2068,7,4,344
6348,3209,4,3,69
6349,2697,3,5,650
6350,2556,6,2,54
6351,1668,5,4,496
6352,4725,5,5,620
6353,4787,5,3,372
6354,3986,4,3,69
6355,4494,7,5,430
6356,2511,4,1,23
6357,1097,6,2,54
6358,3690,1,3,336
6359,3437,5,5,620
6360,1894,8,2,192
6361,4220,7,5,430
6362,2258,1,1,112
6363,2226,4,4,92
6364,250,8,5,480
6365,3839,8,3,288
6366,2331,4,5,115
6367,1054,1,5,560
6368,53,3,4,520
6369,3972,3,1,130
6370,948,6,2,54
6371,4655,7,1,86
6372,2202,5,1,124
6373,966,7,4,344
6374,3293,4,4,92
6375,4109,7,2,172
6376,2849,5,4,496
6377,1277,3,2,260
6378,3674,3,5,650
6379,67,6,3,81
6380,1430,8,1,96
6381,952,6,1,27
6382,4965,6,3,81
6383,788,3,2,260
6384,2412,3,3,390
6385,4036,6,5,135
6386,2751,7,3,258
6387,4921,5,5,620
6388,2790,9,1,106
6389,3235,8,4,384
6390,2136,2,2,164
6391,1297,5,2,248
6392,2765,9,4,424
6393,4111,7,5,430
6394,2529,4,3,69
6395,2533,2,2,164
6396,1321,9,4,424
6397,1678,6,2,54
6398,2223,1,4,448
6399,988,3,4,520
6400,4241,9,2,212
6401,2016,6,5,135
6402,1476,9,2,212
6403,4723,6,2,54
6404,3652,4,3,69
6405,1763,1,2,224
6406,107,3,3,390
6407,137,4,2,46
6408,3590,5,1,124
6409,1574,8,2,192
6410,3310,1,3,336
6411,3776,7,1,86
6412,797,1,5,560
6413,2865,2,1,82
6414,704,7,4,344
6415,3588,4,3,69
6416,4323,4,3,69
6417,949,3,4,520
6418,3730,9,1,106
6419,4120,4,5,115
6420,4969,3,4,520
6421,2266,4,4,92
6422,2538,4,4,92
6423,4472,4,2,46
6424,4765,6,3,81
6425,2165,9,3,318
6426,2195,7,3,258
6427,4728,5,2,248
6428,4453,6,3,81
6429,2367,5,3,372
6430,1272,1,5,560
6431,1423,1,5,560
6432,1172,9,1,106
6433,4843,8,3,288
6434,3576,1,2,224
6435,3188,4,5,115
6436,3718,9,3,318
6437,2374,8,3,288
6438,1619,8,2,192
6439,3710,5,2,248
6440,1045,2,5,410
6441,1200,3,2,260
6442,4213,8,5,480
6443,550,6,2,54
6444,1574,6,4,108
6445,2198,7,3,258
6446,153,8,4,384
6447,4115,1,5,560
6448,422,6,3,81
6449,911,7,5,430
6450,2150,5,4,496
6451,3217,6,3,81
6452,1721,6,5,135
6453,2301,7,1,86
6454,1015,2,5,410
6455,4842,6,4,108
6456,3129,4,2,46
6457,4148,7,1,86
6458,4715,9,3,318
6459,1744,6,5,135
6460,2058,9,5,530
6461,2519,1,1,112
6462,4095,3,3,390
6463,3307,5,3,372
6464,4397,3,2,260
6465,1311,4,4,92
6466,977,9,1,106
6467,219,6,5,135
6468,3889,1,1,112
6469,530,8,3,288
6470,4051,3,4,520
6471,747,6,3,81
6472,3207,5,2,248
6473,443,9,1,106
6474,1300,7,5,430
6475,4732,3,1,130
6476,352,3,1,130
6477,3142,1,2,224
6478,4602,4,2,46
6479,2133,4,2,46
6480,3432,8,3,288
6481,1451,9,4,424
6482,1178,7,2,172
6483,4611,6,5,135
6484,1418,1,2,224
6485,3880,2,2,164
6486,4728,3,3,390
6487,173,1,4,448
6488,2135,9,5,530
6489,821,7,3,258
6490,2146,7,3,258
6491,1612,8,3,288
6492,4055,4,2,46
6493,619,9,4,424
6494,4167,7,4,344
6495,1478,8,3,288
6496,1380,4,2,46
6497,1683,6,5,135
6498,3048,5,3,372
6499,4006,1,3,336
6500,346,1,5,560
6501,3731,8,2,192
6502,264,6,1,27
6503,1891,1,1,112
6504,1433,9,3,318
6505,4318,9,4,424
6506,3680,2,1,82
6507,4944,4,5,115
6508,3748,9,3,318
6509,1479,2,4,328
6510,3731,8,1,96
6511,232,4,3,69
6512,1078,1,3,336
6513,559,7,5,430
6514,3653,3,2,260
6515,2414,7,5,430
6516,3855,9,3,318
6517,2758,8,5,480
6518,3212,3,2,260
6519,3755,1,1,112
6520,4345,5,1,124
6521,461,4,4,92
6522,3886,6,2,54
6523,16,3,1,130
6524,3733,4,3,69
6525,4730,2,4,328
6526,3981,8,1,96
6527,41,4,4,92
6528,2617,7,1,86
6529,2069,3,4,520
6530,836,3,3,390
6531,3995,5,4,496
6532,1002,5,4,496
6533,4606,1,1,112
6534,2585,1,4,448
6535,857,9,4,424
6536,4911,3,3,390
6537,2535,3,2,260
6538,2783,1,3,336
6539,2633,4,2,46
6540,2271,7,5,430
6541,2592,9,3,318
6542,3146,6,4,108
6543,1083,3,1,130
6544,661,3,1,130
6545,583,1,4,448
6546,2979,5,3,372
6547,4275,6,1,27
6548,2273,6,5,135
6549,1032,1,2,224
6550,4529,9,3,318
6551,3935,8,1,96
6552,3044,1,5,560
6553,3607,8,5,480
6554,2938,9,2,212
6555,4320,3,2,260
6556,1622,3,5,650
6557,3727,1,5,560
6558,4716,5,1,124
6559,831,9,2,212
6560,3659,1,2,224
6561,4057,7,4,344
6562,3833,3,1,130
6563,3981,8,1,96
6564,2639,9,3,318
6565,4533,9,1,106
6566,2778,7,3,258
6567,1036,1,3,336
6568,2676,8,2,192
6569,591,2,1,82
6570,2565,4,5,115
6571,3584,2,2,164
6572,2224,1,5,560
6573,4055,7,5,430
6574,4873,8,3,288
6575,747,3,3,390
6576,3002,8,1,96
6577,237,7,4,344
6578,3178,6,4,108
6579,3008,9,1,106
6580,4858,5,1,124
6581,250,2,2,164
6582,2012,5,2,248
6583,2785,8,3,288
6584,239,5,1,124
6585,4205,2,2,164
6586,1276,4,4,92
6587,4251,4,4,92
6588,4178,7,3,258
6589,463,1,1,112
6590,3831,3,4,520
6591,1231,7,4,344
6592,2471,8,2,192
6593,2938,3,2,260
6594,990,5,1,124
6595,2783,5,2,248
6596,1163,8,3,288
6597,4125,2,1,82
6598,4410,1,5,560
6599,1249,7,2,172
6600,4098,9,5,530
6601,4485,6,1,27
6602,4487,9,2,212
6603,4979,1,2,224
6604,72,8,5,480
6605,2030,7,3,258
6606,1678,2,3,246
6607,2035,4,5,115
6608,4286,8,2,192
6609,2735,6,5,135
6610,2170,3,3,390
6611,3065,8,4,384
6612,1014,2,1,82
6613,848,4,2,46
6614,3171,4,2,46
6615,2622,2,1,82
6616,1096,3,3,390
6617,2819,6,1,27
6618,2291,2,5,410
6619,3443,8,4,384
6620,3308,3,1,130
6621,1569,7,3,258
6622,1412,7,2,172
6623,1651,7,4,344
6624,4629,6,3,81
6625,671,1,2,224
6626,4581,4,3,69
6627,684,2,2,164
6628,2434,4,4,92
6629,1947,9,5,530
6630,53,6,1,27
6631,2796,5,5,620
6632,2734,5,4,496
6633,3068,6,4,108
6634,2696,1,1,112
6635,2436,5,3,372
6636,4128,7,5,430
6637,3671,9,4,424
6638,3204,3,3,390
6639,2224,7,3,258
6640,4633,4,5,115
6641,3643,7,4,344
6642,2606,2,1,82
6643,1735,7,3,258
6644,3321,7,4,344
6645,3859,4,2,46
6646,4307,3,4,520
6647,1941,1,3,336
6648,3300,5,3,372
6649,4838,8,4,384
6650,4814,7,4,344
6651,3244,6,1,27
6652,1940,1,2,224
6653,2591,6,5,135
6654,769,7,1,86
6655,4647,7,1,86
6656,4163,3,2,260
6657,3303,6,3,81
6658,1337,1,4,448
6659,1327,5,3,372
6660,3501,6,1,27
6661,1935,6,1,27
6662,3869,3,3,390
6663,763,4,3,69
6664,720,8,3,288
6665,4462,6,5,135
6666,4530,5,4,496
6667,3777,7,3,258
6668,1493,2,1,82
6669,4451,9,4,424
6670,2432,7,5,430
6671,4435,5,4,496
6672,3635,6,2,54
6673,955,2,5,410
6674,942,4,4,92
6675,4326,3,4,520
6676,3969,8,4,384
6677,1047,6,3,81
6678,112,6,2,54
6679,1627,2,3,246
6680,2300,5,5,620
6681,2677,1,1,112
6682,2749,8,1,96
6683,1463,8,5,480
6684,1261,4,1,23
6685,4582,6,4,108
6686,4352,7,1,86
6687,359,1,2,224
6688,3757,7,2,172
6689,2873,9,2,212
6690,764,3,2,260
6691,4628,2,4,328
6692,286,2,3,246
6693,4807,1,5,560
6694,4514,9,2,212
6695,2142,1,1,112
6696,1547,7,1,86
6697,2468,8,2,192
6698,2513,4,1,23
6699,3847,3,4,520
6700,2241,2,4,328
6701,4972,3,3,390
6702,3169,9,4,424
6703,2828,4,3,69
6704,961,2,3,246
6705,507,8,1,96
6706,1115,6,1,27
6707,4767,5,4,496
6708,4896,5,2,248
6709,2072,3,1,130
6710,4872,4,1,23
6711,3935,7,5,430
6712,3293,1,2,224
6713,4014,9,1,106
6714,3269,7,2,172
6715,3864,9,2,212
6716,768,9,2,212
6717,3546,7,4,344
6718,1344,3,4,520
6719,3144,9,4,424
6720,2191,1,5,560
6721,2736,7,5,430
6722,2058,2,3,246
6723,1278,4,2,46
6724,4655,9,2,212
6725,3586,6,4,108
6726,1302,8,3,288
6727,2643,7,3,258
6728,4593,7,3,258
6729,2732,8,1,96
6730,1996,2,4,328
6731,3185,2,2,164
6732,3193,4,1,23
6733,1325,5,2,248
6734,4933,9,2,212
6735,1206,3,3,390
6736,107,8,4,384
6737,4141,1,1,112
6738,4595,6,2,54
6739,3208,1,4,448
6740,4875,7,5,430
6741,685,5,2,248
6742,2337,9,4,424
6743,271,3,4,520
6744,2149,8,3,288
6745,41,4,2,46
6746,2718,4,2,46
6747,1251,5,2,248
6748,1029,2,4,328
6749,2281,7,3,258
6750,3913,7,3,258
6751,3165,6,1,27
6752,818,3,2,260
6753,3470,2,2,164
6754,1843,3,3,390
6755,608,1,1,112
6756,1312,1,3,336
6757,3252,2,3,246
6758,3427,9,1,106
6759,1044,1,4,448
6760,2402,6,4,108
6761,2465,3,2,260
6762,4727,8,3,288
6763,244,4,2,46
6764,1234,3,2,260
6765,272,4,2,46
6766,3817,6,5,135
6767,2539,4,5,115
6768,1079,6,1,27
6769,2784,3,2,260
6770,1988,5,2,248
6771,4422,9,4,424
6772,2643,6,1,27
6773,3374,5,5,620
6774,437,5,5,620
6775,3637,3,3,390
6776,4438,5,1,124
6777,1374,7,1,86
6778,2275,5,4,496
6779,1220,3,3,390
6780,3796,6,1,27
6781,4938,5,2,248
6782,2064,5,2,248
6783,4420,2,5,410
6784,4876,8,2,192
6785,621,2,5,410
6786,272,9,5,530
6787,1005,6,5,135
6788,4241,1,1,112
6789,4372,2,2,164
6790,2081,7,4,344
6791,3044,1,2,224
6792,1853,2,2,164
6793,1338,8,1,96
6794,1385,1,5,560
6795,1325,8,2,192
6796,1812,2,1,82
6797,3065,8,5,480
6798,3504,3,2,260
6799,3371,8,5,480
6800,271,5,1,124
6801,2947,9,3,318
6802,4106,3,4,520
6803,3699,2,3,246
6804,810,2,4,328
6805,3344,6,5,135
6806,1747,1,4,448
6807,2185,1,4,448
6808,4118,3,4,520
6809,1754,4,5,115
6810,4998,3,3,390
6811,549,9,5,530
6812,4198,7,2,172
6813,4392,2,5,410
6814,473,3,5,650
6815,4431,2,5,410
6816,1631,7,5,430
6817,792,9,3,318
6818,583,9,1,106
6819,2004,6,3,81
6820,2282,3,2,260
6821,1765,5,1,124
6822,3252,6,1,27
6823,4640,4,4,92
6824,1476,8,4,384
6825,3942,6,3,81
6826,3839,6,1,27
6827,1741,4,1,23
6828,112,2,2,164
6829,3649,5,4,496
6830,2560,4,3,69
6831,627,3,1,130
6832,3991,2,2,164
6833,2844,2,1,82
6834,3233,5,1,124
6835,1526,3,3,390
6836,1768,4,3,69
6837,4005,9,5,530
6838,3531,9,5,530
6839,1274,3,4,520
6840,32,1,1,112
6841,2056,6,5,135
6842,3470,1,2,224
6843,57,6,2,54
6844,2769,9,5,530
6845,1805,7,5,430
6846,3280,4,3,69
6847,962,7,2,172
6848,1493,7,4,344
6849,4095,8,3,288
6850,3063,6,2,54
6851,4968,7,3,258
6852,4972,3,3,390
6853,1873,8,4,384
6854,4681,6,1,27
6855,4768,2,2,164
6856,1600,3,3,390
6857,546,7,3,258
6858,3660,7,5,430
6859,231,1,5,560
6860,1752,9,1,106
6861,3036,5,3,372
6862,2545,9,3,318
6863,1248,1,2,224
6864,3562,9,5,530
6865,1000,4,1,23
6866,2110,1,3,336
6867,3613,4,5,115
6868,3092,5,5,620
6869,83,7,5,430
6870,1653,9,4,424
6871,1030,9,1,106
6872,3144,2,5,410
6873,4861,1,4,448
6874,4796,8,5,480
6875,1132,1,3,336
6876,3622,7,3,258
6877,3562,1,4,448
6878,3175,2,5,410
6879,897,3,1,130
6880,1331,3,5,650
6881,412,4,3,69
6882,4948,9,1,106
6883,689,2,4,328
6884,505,4,5,115
6885,848,4,4,92
6886,2352,4,4,92
6887,3637,9,3,318
6888,2613,2,3,246
6889,3276,3,3,390
6890,4074,9,5,530
6891,195,9,5,530
6892,4016,2,1,82
6893,2147,4,1,23
6894,82,3,1,130
6895,1715,9,3,318
6896,4720,7,1,86
6897,2164,9,5,530
6898,2121,3,2,260
6899,3572,3,5,650
6900,3180,5,2,248
6901,2864,4,1,23
6902,4544,7,1,86
6903,2607,9,1,106
6904,3616,2,2,164
6905,4183,8,4,384
6906,2410,3,3,390
6907,4935,5,5,620
6908,2828,7,2,172
6909,640,9,1,106
6910,1415,9,3,318
6911,3309,9,5,530
6912,3634,7,3,258
6913,1055,5,4,496
6914,3962,5,4,496
6915,3452,7,3,258
6916,585,1,1,112
6917,1255,3,2,260
6918,238,6,4,108
6919,4606,8,3,288
6920,1667,7,3,258
6921,3629,7,4,344
6922,2979,6,5,135
6923,3349,6,4,108
6924,199,8,2,192
6925,3445,8,5,480
6926,1026,2,2,164
6927,4955,5,4,496
6928,4470,1,1,112
6929,1188,7,1,86
6930,2842,6,3,81
6931,251,6,3,81
6932,2497,6,5,135
6933,3143,2,4,328
6934,1273,8,1,96
6935,4767,7,3,258
6936,2681,5,1,124
6937,4931,2,4,328
6938,2841,6,4,108
6939,2093,3,5,650
6940,4989,1,1,112
6941,3693,3,5,650
6942,3085,3,2,260
6943,3306,8,3,288
6944,3056,9,3,318
6945,3475,8,3,288
6946,4770,3,1,130
6947,4895,4,1,23
6948,2415,3,1,130
6949,1745,3,1,130
6950,3382,7,4,344
6951,19,3,5,650
6952,697,4,1,23
6953,4588,6,4,108
6954,3503,3,5,650
6955,3565,4,4,92
6956,4228,2,1,82
6957,3077,3,1,130
6958,2150,5,4,496
6959,3461,5,3,372
6960,3629,6,2,54
6961,1915,2,4,328
6962,4436,1,5,560
6963,2469,3,4,520
6964,2771,6,2,54
6965,3775,2,5,410
6966,1563,7,3,258
6967,1283,1,2,224
6968,1494,6,4,108
6969,1295,3,4,520
6970,2349,6,1,27
6971,4440,1,5,560
6972,1388,3,4,520
6973,4648,8,3,288
6974,4650,4,1,23
6975,730,5,3,372
6976,589,8,4,384
6977,863,6,1,27
6978,2533,2,3,246
6979,4306,9,3,318
6980,2199,1,5,560
6981,3136,1,2,224
6982,2795,1,3,336
6983,2589,1,2,224
6984,818,3,3,390
6985,3396,5,1,124
6986,4291,5,5,620
6987,388,2,5,410
6988,487,5,3,372
6989,1017,2,1,82
6990,1330,3,5,650
6991,3240,6,5,135
6992,190,7,2,172
6993,2005,2,3,246
6994,798,5,3,372
6995,3789,9,1,106
6996,1398,2,5,410
6997,4955,5,2,248
6998,4704,4,3,69
6999,2275,9,5,530
7000,318,5,3,372
